CODIGO CAPITULO,CAPITULO,CODIGO SUBCAPITULO,SUBCAPITULO,CODIGO ITEM,ITEM,UNIDAD,Vr MANO DE OBRA,TOTAL
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.66,"SUMINISTRO E INSTALACION YEE  SANITARIA REDUCIDA PVC   D=4"" x 2""",UND,540.21,24468.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.67,"SUMINISTRO E INSTALACION YEE PVC SANITARIA D=2""",UND,1350.54,8823.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.68,"SUMINISTRO E INSTALACION YEE PVC SANITARIA D=3""",UND,1080.43,16818.88
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.69,"SUMINISTRO E INSTALACION YEE PVC SANITARIA D=4""",UND,1080.43,27920.18
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.70,"SUMINISTRO E INSTALACION YEE PVC SANITARIA D=6""",UND,1080.43,132163.68
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.71,"UNIÓN PVC SANITARIA D=2""",UND,540.21,4319.17
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.72,"UNIÓN PVC SANITARIA D=3""",UND,540.21,5778.38
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.73,"UNIÓN PVC SANITARIA D=4""",UND,540.21,9532.86
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.74,"UNIÓN PVC SANITARIA D=6""",UND,540.21,35868.09
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.75,"UNIÓN PVC SANITARIA D=8""",UND,540.21,98424.53
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.01,"CAMARA DE CAIDA  10"" X  8""",UND,141121.13,1040862.74
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.02,"CAMARA DE CAIDA  12"" X  8""",UND,196437.32,1323152.25
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.03,"CAMPO DE INFILTRACION POZO SEPTICO PLASTICO ANAEROBICO DE 1000LTS TUBERIA DRENAJE D=4""",ML,24554.66,86594.32
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.04,CONEXIÓN DOMICILIARIA ALCANTARILLADO. INC. TUBERIA Y ACCESORIOS DE CONEXION TUBERIA,UND,111969.28,359721.13
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.05,CUBIERTA Y ACCESO,UND,201555.36,475124.33
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.06,DEMOLICION CAMARAS 2.5<h<3.0m,UND,36149.32,232185.8
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.07,DEMOLICION POZOS DE INSPECCION,UND,9822.09,36975.08
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.08,"PASOS UÑA DE GATO D=5/8""",UND,491.11,6597.32
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.09,PLACA DE FONDO O BASE DE POZO DE INSPECCION DIAMETRO=1.70 M,UND,134370.24,626772.01
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.10,PLACA DE FONDO O BASE DE POZO DE INSPECCION DIAMETRO=1.96 M,UND,167962.80,739367.46
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.11,"POZO DE INSPECCION D= 1.20 MH >1,50 M",UND,55003.69,985039.79
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.12,"POZO DE INSPECCION D= 1.20 MH 1,00 1,50 M",UND,55003.69,985039.79
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.13,POZO DE INSPECCION D=1.20 M,UND,137509.23,1749548.76
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.14,"POZO DE INSPECCION D=1.20 MH 1.50 , 2.00M",UND,137509.23,1749548.76
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.15,POZO DE INSPECCION D=1.20 MH 2.50 M,UND,192267.37,2207873.71
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.16,"POZO DE INSPECCION D=1.50 M, H 3.50 M",UND,219769.22,3391049.35
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.17,POZO DE INSPECCION D=1.95 PLACA DE FONDO,UND,98220.88,812766.39
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.18,"RETIRO DE TUBERÍA EXISTENTE EN CONCRETO 16""",ML,16267.19,19978.21
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.19,"RETIRO DE TUBERÍA EXISTENTE EN CONCRETO 8"" A 12""",ML,9037.33,9308.45
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.20,"RETIRO DE TUBERÍA EXISTENTE EN GRESS 6"" A 10""",ML,7229.86,7446.76
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.21,SUMIDERO EN LADRILLO SL 100,UND,201555.36,818195.97
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.22,SUMIDERO EN LADRILLO SL 250,UND,268740.48,1328256.06
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.23,"SUMIDERO LATERAL SL - 100 H=1.25M (FUNDIDO EN SITIO, CONCRETO HECHO EN OBRA. INCL. SUMINI, FORMA, REF Y CONST. INCL. TAPA)",UND,511558.56,2136892.8
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.24,"SUMIDERO LATERAL SL - 150 H=1.25M (FUNDIDO EN SITIO, CONCRETO HECHO EN OBRA. INCL. SUMINI, FORMA, REF Y CONST. INCL. TAPA)",UND,329206.99,2434404.11
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.25,"SUMIDERO LATERAL SL - 200 H=1.25M (FUNDIDO EN SITIO, CONCRETO HECHO EN OBRA. INCL. SUMINI, FORMA, REF Y CONST. INCL. TAPA)",UND,413188.37,3093386.09
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.26,"SUMIDERO TRANSVERSAL ST-1, H=1.9M (FUNDIDO EN SITIO, CONCRETO HECHO EN OBRA, INC. SUMINISTRO, FORM, REF Y CONST, INC. REJA)",UND,61388.05,1368827.72
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.27,"SUMIDERO TRANSVERSAL ST-2, H=1.77M (FUNDIDO EN SITIO, CONCRETO HECHO EN OBRA, INC. SUMINISTRO, FORM, REF Y CONST, INC.",UND,61388.05,1068272.29
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.06,OTRAS OBRAS -  ALCANTARILALDO Y DESAGÜES,2.06.28,SUMINISTRO E INSTALACIÓN DE POZO SEPTICO PLASTICO ANAEROBICO DE 1000LTS,UND,134368.74,3230569.11
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.07,OTRAS OBRAS -  CONCRETOS Y OTROS,2.07.01,CONCRETO SIMPLE DE 21 MPa - (3000 PSI)   IMPERMEABILIZADO PARA MUROS,M3,145691.40,829316.18
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.07,OTRAS OBRAS -  CONCRETOS Y OTROS,2.07.02,CONCRETO SIMPLE DE 21 MPa - (3000 PSI)   IMPERMEABILIZADO PARA PLACAS PISOS,M3,145691.40,791993.78
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.07,OTRAS OBRAS -  CONCRETOS Y OTROS,2.07.03,CONCRETO SIMPLE DE 21 MPa - (3000 PSI)   IMPERMEABILIZADO PARA TAPAS,M3,109541.31,696819.82
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.07,OTRAS OBRAS -  CONCRETOS Y OTROS,2.07.04,CONCRETO SIMPLE DE 28 MPa - (4000 PSI)   IMPERMEABILIZADO PARA MUROS,M3,145691.40,905972.51
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.07,OTRAS OBRAS -  CONCRETOS Y OTROS,2.07.05,CONCRETO SIMPLE DE 28 MPa - (4000 PSI)   IMPERMEABILIZADO PARA PLACAS PISOS,M3,145691.40,868631.36
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.07,OTRAS OBRAS -  CONCRETOS Y OTROS,2.07.06,CONCRETO SIMPLE DE 28 MPa - (4000 PSI)   IMPERMEABILIZADO PARA TAPAS,M3,109541.31,773457.4
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.07,OTRAS OBRAS -  CONCRETOS Y OTROS,2.07.07,"CORTE DE PAVIMENTO FLEXIBLE PARA ZANJAS DE ACUEDUCTO,  ALCANTARILLADO Y GAS",M3,128229.79,218757.86
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.07,OTRAS OBRAS -  CONCRETOS Y OTROS,2.07.08,"CORTE DE PAVIMENTO RÍGIDO PARA ZANJAS DE ACUEDUCTO,  ALCANTARILLADO Y GAS",M3,128229.79,233258.27
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.07,OTRAS OBRAS -  CONCRETOS Y OTROS,2.07.09,SUMINISTRO E INSTALACION DE CONCRETO SIMPLE DE 21 MPA (3000) PARA PLACA DE TANQUE E=10CM,M2,103334.46,193256.36
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.07,OTRAS OBRAS -  CONCRETOS Y OTROS,2.07.10,TRANSPORTE DE CARGA MULAR HASTA 4 KM,Carga,32535.08,87601.37
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.01,"SUMINISTRO E INSTALACIÓN VÁLVULA CHEQUE H.F   D = 2"" EXTREMO LISO",UND,81032.25,439466.38
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.02,"SUMINISTRO E INSTALACIÓN VÁLVULA CHEQUE H.F   D = 3"" EXTREMO LISO",UND,81032.25,596065.38
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.03,"SUMINISTRO E INSTALACIÓN VÁLVULA CHEQUE H.F   D = 6"" EXTREMO LISO",UND,81032.25,1317140.38
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.04,"SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 2"" EXTREMO BRIDA SELLO ELASTICO, 250 PSI.",UND,73663.99,483943.03
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.05,"SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 2"" EXTREMO LISO SELLO ELASTICO, 250 PSI.",UND,73663.99,431855.03
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.06,"SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 3"" EXTREMO BRIDA SELLO ELASTICO, 250 PSI.",UND,73663.99,672869.33
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.07,"SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 3"" EXTREMO LISO SELLO ELASTICO, 250 PSI.",UND,73663.99,591615.33
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.08,"SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 4"" EXTREMO BRIDA SELLO ELASTICO, 250 PSI.",UND,73663.99,1133620.26
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.09,"SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 4"" EXTREMO LISO SELLO ELASTICO, 250 PSI.",UND,73663.99,796021.26
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.10,"SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 6"" EXTREMO BRIDA SELLO ELASTICO, 250 PSI.",UND,73663.99,1475783.73
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.11,"SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 6"" EXTREMO LISO SELLO ELASTICO, 250 PSI.",UND,73663.99,1350958.73
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.12,"SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D = 8"" EXTREMO BRIDA SELLO ELASTICO, 250 PSI.",UND,73663.99,2115060.94
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.13,"SUMINISTRO E INSTALACIÓN VÁLVULA COMPUERTA  H.F. D =8"" EXTREMO LISO SELLO ELASTICO, 250 PSI.",UND,73663.99,1950199.94
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.14,"SUMINISTRO E INSTALACIÓN VÁLVULA DE CHEQUE H.F.   D = 2"" E. BRIDA",UND,160764.86,544478.89
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.15,"SUMINISTRO E INSTALACIÓN VÁLVULA DE CHEQUE H.F.   D = 3"" E. BRIDA",UND,160764.86,798544.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.16,"SUMINISTRO E INSTALACIÓN VÁLVULA DE CHEQUE H.F.   D = 4"" E. BRIDA",UND,160764.86,966971.28
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.17,"SUMINISTRO E INSTALACIÓN VÁLVULA DE CHEQUE H.F.   D =6"" E. BRIDA",UND,160764.86,1573864.42
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.18,"SUMINISTRO E INSTALACIÓN VÁLVULA DE CONTROL PARA AGUA (PRESIÓN Y CAUDAL) D=2""",UND,10804.30,296146.38
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.19,"SUMINISTRO E INSTALACIÓN VÁLVULA DE CONTROL PARA AGUA (PRESIÓN Y CAUDAL) D=3""",UND,27010.75,2624302.46
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.20,"SUMINISTRO E INSTALACIÓN VÁLVULA DE CONTROL PARA AGUA (PRESIÓN Y CAUDAL) D=4""",UND,10804.30,3432529.38
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.21,"SUMINISTRO E INSTALACIÓN VÁLVULA DE CONTROL PARA AGUA (PRESIÓN Y CAUDAL) D=6""",UND,16206.45,5886832.08
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.22,"SUMINISTRO E INSTALACIÓN VALVULA DE PIE, D= 4"" CANASTILLA DE BRONCE HBVP, CUERPO Y CANASTILLA EN HF, ROSCA NPT SELLO DE CAUCHO, TUERCA Y RESORTE EN AI, PRESION DE W 150 PSI",UND,27010.75,879164.46
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.23,"SUMINISTRO E INSTALACIÓN VÁLVULA MARIPOSA  D=2 1/2""",UND,54021.50,251995.51
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.24,"SUMINISTRO E INSTALACIÓN VÁLVULA MARIPOSA  D=3""",UND,54021.50,369282.51
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.25,"SUMINISTRO E INSTALACIÓN VÁLVULA MARIPOSA  D=4""",UND,54021.50,433925.51
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.26,"SUMINISTRO E INSTALACIÓN VÁLVULA MARIPOSA  D=6""",UND,54021.50,587918.51
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.27,"SUMINISTRO E INSTALACIÓN VENTOSA DE DOBLE ACCIÓN  D = ½""  EN HIERRO DÚCTIL",UND,49109.33,354460.55
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.28,"SUMINISTRO E INSTALACIÓN VENTOSA DE DOBLE ACCIÓN  D =2""  EN HIERRO DÚCTIL",UND,49109.33,398189.96
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.29,"SUMINISTRO E INSTALCIÓN VÁLVULA DE PURGA D=1""",UND,43217.20,93030.29
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.30,"SUMINISTRO E INSTALCIÓN VÁLVULA DE PURGA D=1/2""",UND,43217.20,75873.29
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.31,"SUMINISTRO E INSTALCIÓN VÁLVULA DE PURGA D=2""",UND,43217.20,150535.29
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.08,ACCESORIOS DE CONTROL DE PRESION Y CAUDAL,2.08.32,"SUMINISTRO E INSTALACIÓN VENTOSA DE DOBLE ACCIÓN  D =  1""",UND,43217.20,291378.04
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.09,REFORESTACION,2.09.01,"AISLAMIENTO, DISTANCIAL ENTRE POSTES 2.5 MTS CON 4 HILOS DE ALAMBRE",km,1375061.24,7937726.25
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.09,REFORESTACION,2.09.02,"AISLAMIENTO PARA RESTAURACION PASIVA, DISTANCIA ENTRE POSTES 2.5 MTS CON 5 HILOS DE ALAMBRE, INCLUYE MANTENIMIENTO POR 3 AÑOS",km,2946559.80,9357146.57
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.09,REFORESTACION,2.09.03,CONSTRUCCION DE JARDINES,M2,14733.13,73299.19
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.09,REFORESTACION,2.09.04,ESTABLECIMIENTO DE SETOS,ML,3802.99,17965.14
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.09,REFORESTACION,2.09.05,MANTENIMIENTO AÑO 2,HA,2259029.17,2537911.23
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.09,REFORESTACION,2.09.06,MANTENIMIENTO AÑO 3,HA,2259029.17,2537911.23
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.09,REFORESTACION,2.09.07,MANTENIMIENTO DE PRADOS,M2,3151.20,3415.9
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.09,REFORESTACION,2.09.08,MANTENIMIENTO DE SETOS,ML,3151.20,3403.3
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.09,REFORESTACION,2.09.09,"REFORESTACION INCLUYE ROCERÍA, TRAZADO, PLATEO, AHOYADO, RESPOSICION, LIMPIAS",HA,2946559.80,5165401.8
3,"VIAS, PUENTES Y TRANSPORTES",3.01,PRELIMINARES (VIAS),3.01.01,DESMONTE Y LIMPIEZA EN BOSQUE,HA,723001.70,1833596.02
3,"VIAS, PUENTES Y TRANSPORTES",3.01,PRELIMINARES (VIAS),3.01.02,DESMONTE Y LIMPIEZA EN BOSQUE INCLUYE ACARREO LIBRE HASTA 5 KM,HA,723001.70,2470736.02
3,"VIAS, PUENTES Y TRANSPORTES",3.01,PRELIMINARES (VIAS),3.01.03,DESMONTE Y LIMPIEZA EN ZONA NO BOSCOSA,HA,1012202.38,1138541.92
3,"VIAS, PUENTES Y TRANSPORTES",3.01,PRELIMINARES (VIAS),3.01.04,LOCALIZACION Y REPLANTEO TOPOGRAFICO,km,2508327.66,2813077.04
3,"VIAS, PUENTES Y TRANSPORTES",3.01,PRELIMINARES (VIAS),3.01.05,DESMONTE Y TRASLADO DE ESTRUCTURAS METALICAS( INCLUYE CARGUE Y DESCARGUES),kg,97.13,1043.76
3,"VIAS, PUENTES Y TRANSPORTES",3.01,PRELIMINARES (VIAS),3.01.06,REMOCION DE CERCA DE ALAMBRE,ML,3615.01,3795.76
3,"VIAS, PUENTES Y TRANSPORTES",3.01,PRELIMINARES (VIAS),3.01.07,REMOCION Y BLOQUEO  DE ESPECIES VEGETALES  DE  DAP>30 CMS Y ALTURA >3  MTS,UND,36150.08,273856.14
3,"VIAS, PUENTES Y TRANSPORTES",3.02,EXPLANACIONES,3.02.01,CONFORMACION DE BOTADERO O ESCOMBRERA,M3,151.83,3472.69
3,"VIAS, PUENTES Y TRANSPORTES",3.02,EXPLANACIONES,3.02.02,EXCAVACION DE CORTES Y CANALES SIN CLASIFICAR INCLUYE ACARREO LIBRE DE 5 KM,M3,612.44,14301.4
3,"VIAS, PUENTES Y TRANSPORTES",3.02,EXPLANACIONES,3.02.03,"EXCAVACION DE CORTES, CANALES Y PRESTAMOS EN MATERIAL COMUN A MAQUINA INCLUYE CARGUE Y ACARREO LIBRE DE 5 KM",M3,0.00,11547.33
3,"VIAS, PUENTES Y TRANSPORTES",3.02,EXPLANACIONES,3.02.04,EXCAVACION EN ROCA CON COMPRESOR Y DINAMITA,M3,48563.80,135669.72
3,"VIAS, PUENTES Y TRANSPORTES",3.02,EXPLANACIONES,3.02.05,"EXCAVACION MECANICA EN ROCA DE LA EXPLANEACION, CANALES Y PRESTAMOS SIN EXPLOSIVOS",M3,232.73,66264.04
3,"VIAS, PUENTES Y TRANSPORTES",3.02,EXPLANACIONES,3.02.06,"EXCAVACIONES DE CORTES, CANALES Y PRESTAMOS EN ROCA A MAQUINA INCLUYE ACARREO LIBRE DE 5 KM CON EXPLOSIVOS (APERTURA Y/O AMPLIACION DE VIA)",M3,19643.74,71811.01
3,"VIAS, PUENTES Y TRANSPORTES",3.02,EXPLANACIONES,3.02.07,EXCAVACIONES MECANICAS VARIAS EN MATERIAL COMUN SECO,M3,303.66,13438.38
3,"VIAS, PUENTES Y TRANSPORTES",3.02,EXPLANACIONES,3.02.08,EXCAVACIONES MECANICAS VARIAS EN ROCA BAJO AGUA,M3,73391.22,140354.52
3,"VIAS, PUENTES Y TRANSPORTES",3.02,EXPLANACIONES,3.02.09,EXCAVACIONES MECANICAS VARIAS EN ROCA EN SECO,M3,17256.52,68459.38
3,"VIAS, PUENTES Y TRANSPORTES",3.02,EXPLANACIONES,3.02.10,PEDRAPLEN COMPACTO,M3,1382.57,88793.55
3,"VIAS, PUENTES Y TRANSPORTES",3.02,EXPLANACIONES,3.02.11,PEDRAPLEN SUELTO,M3,608.96,73322.01
3,"VIAS, PUENTES Y TRANSPORTES",3.02,EXPLANACIONES,3.02.12,TERRAPLENES,M3,491.09,15083.65
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.01,COLCHOGAVIONES SEGUN NORMA INVIAS,M3,39287.46,213984.31
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.02,"CONSTRUCCION DE FILTROS A CUALQUIER PROFUNDIDAD, CON MATERIAL  FILTRANTE SEGUN NORMA INVIAS, SIN EXCAVACION, INCLUYE GEOTEXTIL NT 2000",M3,85259.42,201465.74
3,"VIAS, PUENTES Y TRANSPORTES",3.03,"OBRAS DE DRENAJE, PROTECCION Y ESTRUCTURAS",3.03.03,"CONSTRUCCIÓN DE MUROS EN GAVIONES, INCLUYE MALLA ESLABONADA TRIPLE TORSION CAL. 13",M3,51598.86,195968.2
